Stkcd,Stknme_en,Listdt,Conme_en,OWNERSHIPTYPE_EN,OWNERSHIPTYPECODE,Ipoprc,Nshripo,Parval,Markettype
300110,HRYY,8/25/10,Huaren Pharmaceutical Co. Ltd.,Private Enterprises,P0306,13.99,53600,1,16
300111,XRK,8/27/10,Zhejiang Sunflower Great Health Limited Liability Company,Private Enterprises,P0306,16.8,51000,1,16
300112,WXZK,8/27/10,Shenzhen Maxonic Automation Control Co. Ltd.,Private Enterprises,P0306,17.43,18000,1,16
300113,SWKJ,8/27/10,Hangzhou Shunwang Technology Co. Ltd.,Private Enterprises,P0306,42.98,15000,1,16
300114,ZHDC,8/27/10,Zhonghang Electronic Measuring Instruments Co. Ltd.,State-run or State-owned Holding,P0301,25,20000,1,16
300115,CYJM,9/2/10,Shenzhen Evenwin Precision Technology Co. Ltd.,Private Enterprises,P0306,43,21500,1,16
300116,BLX,9/2/10,Blivex Energy Technology Co. Ltd.,Private Enterprises,P0306,19.98,20000,1,16
300117,JYGF,9/2/10,Jiayu Holding Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,26,28000,1,16
300118,DFRS,9/2/10,Risen Energy Co. Ltd.,Private Enterprises,P0306,42,45000,1,16
300119,RPSW,9/17/10,Tianjin Ringpu Bio-technology Co. Ltd.,Private Enterprises,P0306,60,18600,1,16
300120,JWHK,9/17/10,Tianjin Jingwei Huikai Optoelectronic Co. Ltd.,Private Enterprises,P0306,21,22000,1,16
300121,YGHT,9/17/10,Shandong Yanggu Huatai Chemical Co. Ltd.,Private Enterprises,P0306,20.8,15000,1,16
300122,ZFSW,9/28/10,Chongqing Zhifei Biological Products Co. Ltd.,Private Enterprises,P0306,37.98,40000,1,16
300123,YGKJ,9/28/10,Yaguang Technology Group Company Limited,Private Enterprises,P0306,28.88,22000,1,16
300124,HCJS,9/28/10,Shenzhen Inovance Technology Co. Ltd.,Private Enterprises,P0306,71.88,27000,1,16
300125,LDGF,10/13/10,Lingda Group Co. Ltd.,Private Enterprises,P0306,55,15000,1,16
300126,RQGF,10/13/10,Ken Holding Co. Ltd.,Private Enterprises,P0306,34,21050,1,16
300127,YHCT,10/13/10,Chengdu Galaxy Magnets Co. Ltd.,Private Enterprises,P0306,18,41000,1,16
300128,JFJS,10/13/10,Suzhou Jinfu Technology Co. Ltd.,Private Enterprises,P0306,35,25000,1,16
300129,TSFN,10/19/10,Shanghai Taisheng Wind Power Equipment Co. Ltd.,Private Enterprises,P0306,31,30000,1,16
300130,XGD,10/19/10,XGD Inc.,Private Enterprises,P0306,43.33,16000,1,16
300131,YTZK,10/19/10,Shenzhen Yitoa Intelligent Control Co. Ltd.,Private Enterprises,P0306,36,11900,1,16
300132,QSGF,10/26/10,Fujian Green Pine Co. Ltd.,Private Enterprises,P0306,23,17000,1,16
300133,HCYS,10/26/10,Zhejiang Huace Film & TV Co. Ltd.,Private Enterprises,P0306,68,14120,1,16
300134,DFKJ,10/26/10,Anhui Tatfook Technology Co. Ltd.,Private Enterprises,P0306,49.5,40000,1,16
300135,BLGJ,10/26/10,Jiangsu Baoli International Investment Co. Ltd.,Private Enterprises,P0306,36.46,20000,1,16
300136,XWTX,11/5/10,Shenzhen Sunway Communication Co. Ltd.,Private Enterprises,P0306,31.75,16670,1,16
300137,XHHB,11/5/10,Hebei Sailhero Environmental Protection High-tech Co. Ltd.,Private Enterprises,P0306,22,30000,1,16
300138,CGSW,11/5/10,Chenguang Biotech Group Co. Ltd.,Private Enterprises,P0306,30,23000,1,16
300139,XCKJ,11/12/10,Beijing Xiaocheng Technology Stock Co. Ltd.,State-run or State-owned Holding,P0301,62.5,13700,1,16
300140,JNHJ,11/12/10,CECEP Environmental Protection Co. Ltd.,State-run or State-owned Holding,P0301,39.98,15500,1,16
300141,HSDQ,11/12/10,Suzhou Industrial Park Heshun Electric Co. Ltd.,Private Enterprises,P0306,31.68,14000,1,16
300142,WSSW,11/12/10,Walvax Biotechnology Co. Ltd.,Private Enterprises,P0306,95,25000,1,16
300143,YKSM,12/9/10,INKON Life Technology Co. Ltd.,Private Enterprises,P0306,36,17000,1,16
300144,SCYY,12/9/10,Songcheng Performance Development Co. Ltd.,Private Enterprises,P0306,53,42000,1,16
300145,ZJHJ,12/9/10,Nanfang Zhongjin Environment Co. ltd.,Private Enterprises,P0306,37.8,20000,1,16
300146,TCBJ,12/15/10,By-Health Co. Ltd.,Private Enterprises,P0306,110,13680,1,16
300147,XXZY,12/15/10,Xiangxue Pharmaceutical Co. Ltd.,Private Enterprises,P0306,33.99,31000,1,16
300148,TZWH,12/15/10,Tangel Culture Co. Ltd.,Private Enterprises,P0306,21.88,19000,1,16
300149,RZYY,12/22/10,ChemPartner PharmaTech Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,28,17000,1,16
300150,SJRE,12/22/10,Beijing Century Real Technology Co. Ltd.,Private Enterprises,P0306,32.99,35000,1,16
300151,CHKJ,12/22/10,Shenzhen Changhong Technology Co. Ltd.,Private Enterprises,P0306,34,17000,1,16
300152,XDL,12/29/10,Xiong'an New Power Technology Co. Ltd.,Private Enterprises,P0306,39,28000,1,16
300153,KTDY,12/29/10,Shanghai Cooltech Power Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,40,20000,1,16
300154,RLGF,12/29/10,Shenzhen Riland Industry Group Co. Ltd.,Private Enterprises,P0306,38.5,28000,1,16
300155,AJB,1/7/11,Guangdong Anjubao Digital Technology Co. Ltd.,Private Enterprises,P0306,49,18000,1,16
300156,SWT,1/7/11,Shenwu Environmental Technology Co. Ltd.,Private Enterprises,P0306,58,20050,1,16
300157,XJDL,1/7/11,NEW JCM Group Co. Ltd.,Private Enterprises,P0306,57,22220,1,16
300158,ZDZY,1/7/11,Shanxi Zhendong Pharmaceutical Co. Ltd.,Private Enterprises,P0306,38.8,36000,1,16
300159,XYGF,1/7/11,Xinjiang Machinery Research Institute Co. Ltd.,Private Enterprises,P0306,69.98,10600,1,16
300160,XQGF,1/13/11,Jiangsu Xiuqiang Glasswork Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,35,23400,1,16
300161,HZSK,1/13/11,Wuhan Huazhong Numerical Control Co. Ltd.,Private Enterprises,P0306,26,27000,1,16
300162,LMGD,1/13/11,Ledman Optoelectronic Co. Ltd.,Private Enterprises,P0306,38,16800,1,16
300163,XFXC,1/13/11,Ningbo Xianfeng New Material Co. Ltd.,Private Enterprises,P0306,26,20000,1,16
300164,TYSY,1/13/11,Tong Petrotech Corp.,Private Enterprises,P0306,51.1,17000,1,16
300165,TRYQ,1/25/11,Jiangsu Skyray Instrument Co. Ltd.,Private Enterprises,P0306,65,18500,1,16
300166,DFGX,1/25/11,Business-intelligence of Oriental Nations Corporation Ltd.,Private Enterprises,P0306,55.36,10176,1,16
300167,ST DWX,1/25/11,Shenzhen Dvision Co. Ltd.,Private Enterprises,P0306,51.28,11120,1,16
300168,WDXX,1/25/11,Wonders Information Co. Ltd.,Private Enterprises,P0306,28,30000,1,16
300169,TSXC,1/25/11,Changzhou Tiansheng New Materials Group Co. Ltd.,Private Enterprises,P0306,32,23500,1,16
300170,HDXX,2/1/11,Hand Enterprise Solutions Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,25.32,30000,1,16
300171,DFL,2/1/11,Tofflon Science and Technology Group Co. Ltd.,Private Enterprises,P0306,86,20000,1,16
300172,ZDHB,2/1/11,CEC Environmental Protection Co. Ltd.,Private Enterprises,P0306,25.16,25000,1,16
300173,FNDF,2/1/11,Funeng Oriental Equipment Technology Co. Ltd.,Private Enterprises,P0306,22.39,17000,1,16
300174,YLGF,2/1/11,Fujian Yuanli Active Carbon Co. Ltd.,Private Enterprises,P0306,24,17000,1,16
300175,LYGF,2/15/11,Lontrue Co. Ltd.,Private Enterprises,P0306,17.1,27000,1,16
300176,PSKJ,2/15/11,Guangdong Paisheng Intelligent Technology Co. Ltd.,Private Enterprises,P0306,16.28,22400,1,16
300177,ZHD,2/15/11,Guangzhou Hi-Target Navigation Tech Co. Ltd.,Private Enterprises,P0306,46.8,12500,1,16
300178,TBT,2/15/11,Tempus Global Business Service Group Holding Ltd.,Private Enterprises,P0306,21.9,30000,1,16
300179,SFD,2/15/11,SF Diamond Co. Ltd.,Private Enterprises,P0306,24.75,20000,1,16
300180,HFCX,2/22/11,Huafon Microfibre (Shanghai) Co. Ltd.,Private Enterprises,P0306,19.73,40000,1,16
300181,ZLYY,2/22/11,Zhejiang Jolly Pharmaceutical Co. Ltd.,Private Enterprises,P0306,23.5,20000,1,16
300182,JCGF,2/22/11,Beijing Jetsen Technology Co. Ltd.,Private Enterprises,P0306,55,14000,1,16
300183,DRZB,2/22/11,Qingdao Eastsoft Communication Technology Co. Ltd.,Private Enterprises,P0306,41.45,25000,1,16
300184,LYXX,2/22/11,Wuhan P&S Information Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,20,16700,1,16
300185,TYZG,3/8/11,Tongyu Heavy Industry Co. Ltd.,Private Enterprises,P0306,25,90000,1,16
300186,DHN,3/8/11,Guangdong Dahuanong Animal Health Products Co. Ltd.,Private Enterprises,P0306,22,67000,1,16
300187,YQHB,3/8/11,Yonker Environmental Protection Co. Ltd.,Private Enterprises,P0306,40,16700,1,16
300188,GTZN,3/16/11,SDIC Intelligence Xiamen Information Co. Ltd.,Private Enterprises,P0306,40,13500,1,16
300189,SNKJ,3/16/11,Hainan Shennong Technology Co. Ltd.,Private Enterprises,P0306,24,40000,1,16
300190,WEL,3/16/11,Welle Environmental Group Co. Ltd.,Private Enterprises,P0306,58.5,13300,1,16
300191,QNHX,3/16/11,Sino Geophysical Co. Ltd.,Private Enterprises,P0306,41.46,20000,1,16
300192,KDJY,3/22/11,Suzhou Kingswood Education Technology Co. Ltd.,Private Enterprises,P0306,22.82,18500,1,16
300193,JSKJ,3/22/11,Shenzhen Jiasic Technology Co. Ltd.,Private Enterprises,P0306,26.5,55500,1,16
300194,FAYY,3/22/11,Fuan Pharmaceutical (Group) Co. Ltd.,Private Enterprises,P0306,41.88,33400,1,16
300195,CRGF,3/29/11,Tianjin Changrong Technology Group Co. Ltd.,Private Enterprises,P0306,40,25000,1,16
300196,CHGF,3/29/11,Jiangsu Changhai Composite Materials Co. Ltd.,Private Enterprises,P0306,18.58,30000,1,16
300197,JNTH,3/29/11,CECEP Techand Ecology & Environment Co. Ltd.,Private Enterprises,P0306,67.58,15500,1,16
300198,NCGF,4/7/11,Fujian Newchoice Pipe Technology Co. Ltd.,Private Enterprises,P0306,31,23000,1,16
300199,HYYY,4/7/11,Hybio Pharmaceutical Co. Ltd.,Private Enterprises,P0306,30.19,25000,1,16
300200,GMXC,4/7/11,Beijing Comens New Materials Co. Ltd.,Private Enterprises,P0306,21.88,26800,1,16
300201,HLZ,4/7/11,Xuzhou Handler Special Vehicle Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,21,20000,1,16
300202,JLT,4/15/11,Julong Co. Ltd.,Private Enterprises,P0306,22.38,21200,1,16
300203,JGKJ,4/15/11,Focused Photonics (Hangzhou) Inc.,Private Enterprises,P0306,20,45000,1,16
300204,STS,4/15/11,Staidson (Beijing) Biopharmaceuticals Co. Ltd.,Private Enterprises,P0306,52.5,16700,1,16
300205,ST TY,4/21/11,Wuhan Tianyu Information Industry Co. Ltd.,State-run or State-owned Holding,P0301,40,19910,1,16
300206,LBYQ,4/21/11,Edan Instruments Inc.,Private Enterprises,P0306,38,25000,1,16
300207,XWD,4/21/11,Sunwoda Electronic Co. Ltd.,Private Enterprises,P0306,18.66,47000,1,16
300208,QDZC,4/26/11,Qingdao Zhongzi Zhongcheng Group Co. Ltd.,Private Enterprises,P0306,25,17500,1,16
300209,ST YKS,4/26/11,Youkeshu Technology Co. Ltd.,Private Enterprises,P0306,34.28,20000,1,16
300210,SYGF,4/26/11,Anshan Senyuan Road & Bridge Co. Ltd.,Private Enterprises,P0306,22,19000,1,16
300211,YTKJ,5/5/11,Jiangsu Yitong Hi-tech Co. Ltd.,Private Enterprises,P0306,25.75,12500,1,16
300212,YHL,5/5/11,Beijing E-Hualu Information Technology Co. Ltd.,State-run or State-owned Holding,P0301,30.46,17000,1,16
300213,JXFH,5/5/11,Beijing Jiaxun Feihong Electrical Co. Ltd.,Private Enterprises,P0306,22,21000,1,16
300214,RKHX,5/11/11,Shandong Rike Chemical Co. Ltd.,Private Enterprises,P0306,22,35000,1,16
300215,DKY,5/11/11,Suzhou Electrical Apparatus Science Academy Co. Ltd.,Private Enterprises,P0306,76,11500,1,16
300216,QST,5/11/11,Hunan China Sun Pharmaceutical Machinery Co. Ltd.,Private Enterprises,P0306,29.3,17000,1,16
300217,DFDR,5/18/11,Zhenjiang Dongfang Electric Heating Technology Co. Ltd.,Private Enterprises,P0306,25.88,23000,1,16
300218,ALGF,5/18/11,Anhui Anli Material Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,18,26400,1,16
300219,HLZH,5/18/11,Hongli Zhihui Group Co. Ltd.,Private Enterprises,P0306,16,31000,1,16
300220,ST JY,5/25/11,Wuhan Golden Laser Co. Ltd.,Private Enterprises,P0306,23.36,9000,1,16
300221,YXKJ,5/25/11,Guangdong Silver Age Sci & Tech Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,18,25000,1,16
300222,KDZN,5/25/11,CSG Smart Science and Technology Co. Ltd.,Private Enterprises,P0306,32.4,15000,1,16
300223,BJJZ,5/31/11,Ingenic Semiconductor Co. Ltd.,Private Enterprises,P0306,43.8,20000,1,16
300224,ZHCC,5/31/11,Yantai Zhenghai Magnetic Material Co. Ltd.,Private Enterprises,P0306,21.09,40000,1,16
300225,JLT,5/31/11,Shanghai Kinlita Chemical Co. Ltd.,Private Enterprises,P0306,28,17000,1,16
300226,SHGL,6/8/11,Shanghai Ganglian E-commerce Holdings Co. Ltd.,Private Enterprises,P0306,23,10000,1,16
300227,GYD,6/8/11,Shenzhen Sunshine Laser & Electronics Technology Co. Ltd.,Private Enterprises,P0306,12.98,17000,1,16
300228,FRTZ,6/8/11,Zhangjiagang Furui Special Equipment Co. Ltd.,Private Enterprises,P0306,24.98,17000,1,16
300229,TES,6/15/11,TRS Information Technology Co. Ltd.,Private Enterprises,P0306,15,30000,1,16
300230,YLGF,6/15/11,Shanghai Yongli Belting Co. Ltd.,Private Enterprises,P0306,12.9,22500,1,16
300231,YXKJ,6/15/11,Beijing Trust & Far Technology Co. Ltd.,Private Enterprises,P0306,19.62,10000,1,16
300232,ZMKJ,6/22/11,Unilumin Group Co. Ltd.,Private Enterprises,P0306,18.57,20000,1,16
300233,JCYY,6/22/11,Shandong Jincheng Pharmaceutical Group Co. Ltd.,Private Enterprises,P0306,18.6,31000,1,16
300234,KEXC,6/22/11,Zhejiang Kaier New Material Co. Ltd.,Private Enterprises,P0306,12,20000,1,16
300235,FZKJ,6/29/11,Shenzhen Kingsun Science & Technology Co. Ltd.,Private Enterprises,P0306,19.6,11000,1,16
300236,SHXY,6/29/11,Shanghai Sinyang Semiconductor Materials Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,11.07,21500,1,16
300237,MCST,6/29/11,Shandong Meichen Ecology & Environment Co. Ltd.,Private Enterprises,P0306,25.73,14300,1,16
300238,GHSW,7/6/11,Guanhao Biotech Co. Ltd.,Private Enterprises,P0306,18.2,15300,1,16
300239,DBSW,7/6/11,Baotou Dongbao Bio-tech Co. Ltd.,Private Enterprises,P0306,9,19000,1,16
300240,FLD,7/6/11,Jiangsu Feiliks International Logistics Inc.,Private Enterprises,P0306,20,27000,1,16
300241,RFGD,7/12/11,Shenzhen Refond Optoelectronics Co. Ltd.,Private Enterprises,P0306,10.8,27000,1,16
300242,JYKJ,7/12/11,KAISA Jiayun Technology Inc.,Private Enterprises,P0306,10,19000,1,16
300243,RFGC,7/12/11,Shandong Ruifeng Chemical Co. Ltd.,Private Enterprises,P0306,16,13500,1,16
300244,DAZD,7/19/11,Dian Diagnostics Group Co. Ltd.,Private Enterprises,P0306,23.5,12800,1,16
300245,TJKJ,7/19/11,Shanghai DragonNet Technology Co. Ltd.,Private Enterprises,P0306,20,17000,1,16
300246,BLT,7/19/11,Guangdong Biolight Meditech Co. Ltd.,Private Enterprises,P0306,25,10500,1,16
300247,RJJK,7/29/11,Youngy Health Co. Ltd.,Private Enterprises,P0306,16,20500,1,16
300248,XKP,7/29/11,Newcapec Electronics Co. Ltd.,Private Enterprises,P0306,30,11200,1,16
300249,YMK,8/3/11,Yimikang Tech. Group. Co. Ltd.,Private Enterprises,P0306,17.5,19600,1,16
300250,CLXX,8/3/11,Hangzhou CNCR-IT Co. Ltd.,Private Enterprises,P0306,25,10000,1,16
300251,GXCM,8/3/11,Beijing Enlight Media Co. Ltd.,Private Enterprises,P0306,52.5,27400,1,16
300252,JXN,8/18/11,Kingsignal Technology Co. Ltd.,Private Enterprises,P0306,16.2,27000,1,16
300253,WNJK,8/18/11,Winning Health Technology Group Co. Ltd.,Private Enterprises,P0306,27.5,13500,1,16
300254,QYYY,8/19/11,Shanxi C&Y Pharmaceutical Group Co. Ltd.,Private Enterprises,P0306,13,33800,1,16
300255,CSYY,8/19/11,Hebei Changshan Biochemical Pharmaceutical Co. Ltd.,Private Enterprises,P0306,28,27000,1,16
300256,XXKJ,8/19/11,Jiangxi Firstar Panel Technology Co. Ltd.,Private Enterprises,P0306,21,25000,1,16
300257,KSGF,8/19/11,Kaishan Group Co. Ltd.,Private Enterprises,P0306,63,36000,1,16
300258,JDKJ,8/26/11,Jiangsu Pacific Precision Forging Co. Ltd.,Private Enterprises,P0306,25,25000,1,16
300259,XTKJ,8/31/11,Suntront Tech Co. Ltd.,Private Enterprises,P0306,21.9,19000,1,16
300260,XLYC,9/6/11,Kunshan Kinglai Hygienic Materials Co. Ltd.,Private Enterprises,P0306,27,16700,1,16
300261,YBHX,9/6/11,Aba Chemicals Corporation,Private Enterprises,P0306,22,22700,1,16
300262,BASW,9/16/11,Shanghai Safbon Water Service Co. Ltd.,Private Enterprises,P0306,18,16700,1,16
300263,LHKJ,9/16/11,Longhua Technology Group (Luoyang) Co. Ltd.,Private Enterprises,P0306,33,20000,1,16
300264,JCSX,9/16/11,AVIT Ltd.,Private Enterprises,P0306,16.5,26000,1,16
300265,TGXL,9/16/11,Jiangsu Tongguang Electronic Wire & Cable Co. Ltd.,Private Enterprises,P0306,14.38,35000,1,16
300266,XYHJ,9/27/11,Xingyuan Environment Technology Co. Ltd.,Private Enterprises,P0306,26,14000,1,16
300267,EKZY,9/27/11,Hunan Er-Kang Pharmaceutical Co. Ltd.,Private Enterprises,P0306,17.97,46000,1,16
300268,*ST JW,9/27/11,Joyvio Food Co. Ltd.,Private Enterprises,P0306,25,17000,1,16
300269,LJGD,10/12/11,Shenzhen Liantronics Co. Ltd.,Private Enterprises,P0306,20,18400,1,16
300270,ZWDZ,10/12/11,Joyware Electronics Co. Ltd.,Private Enterprises,P0306,35,10000,1,16
300271,HYRJ,10/26/11,Beijing Thunisoft Corporation Limited,Private Enterprises,P0306,30.8,18500,1,16
300272,KNJK,11/2/11,Canature Health Technology Group Co. Ltd.,Private Enterprises,P0306,11.5,27500,1,16
300273,HJT,10/26/11,Zhuhai Hokai Medical Instruments Co. Ltd.,Private Enterprises,P0306,20,33350,1,16
300274,YGDY,11/2/11,Sungrow Power Supply Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,30.5,44800,1,16
300275,MAS,11/2/11,Chongqing Mas Sci. & Tech. Co. Ltd.,Private Enterprises,P0306,26,14670,1,16
300276,SFZN,11/15/11,Sanfeng Intelligent Equipment Group Co. Ltd.,Private Enterprises,P0306,25.5,15000,1,16
300277,HLX,11/23/11,Hangzhou Hailianxun Technology Co. Ltd.,Private Enterprises,P0306,23,17000,1,16
300278,HCD,12/16/11,Huachangda Intelligent Equipment Group Co. Ltd.,Private Enterprises,P0306,16.56,21700,1,16
300279,HJKJ,12/29/11,Wuxi Hodgen Technology Co. Ltd.,Private Enterprises,P0306,15.6,15500,1,16
300280,ZTKJ,12/29/11,Fujian Zitian Media Technology Co. Ltd.,Private Enterprises,P0306,11,32000,1,16
300281,JMJJ,12/29/11,Guangdong Jinming Machinery Co. Ltd.,Private Enterprises,P0306,25,15000,1,16
300282,*ST SS,12/29/11,Sansheng Intellectual Education Technology Co. Ltd.,Private Enterprises,P0306,17.2,11510,1,16
300283,WZHF,1/10/12,Wenzhou Hongfeng Electrical Alloy Co. Ltd.,Private Enterprises,P0306,20,17710,1,16
300284,SJK,1/10/12,JSTI Group Co. Ltd.,Private Enterprises,P0306,13.3,60000,1,16
300285,GCCL,1/13/12,Shandong Sinocera Functional Material Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,26,15600,1,16
300286,AKR,1/13/12,Acrel Co. Ltd.,Private Enterprises,P0306,30,8670,1,16
300287,FLX,2/1/12,Beijing Philisense Technology Co. Ltd.,Private Enterprises,P0306,15,21000,1,16
300288,LMXX,2/16/12,Guiyang Longmaster Information & Technology Co. Ltd.,Private Enterprises,P0306,22.44,13400,1,16
300289,LDM,2/16/12,Beijing Leadman Biochemistry Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,13,38400,1,16
300290,RKKJ,2/16/12,Bringspring Science and Technology Co. Ltd.,Private Enterprises,P0306,11.11,17000,1,16
300291,BNQC,2/9/12,Beijing Baination Pictures Co. Ltd.,State-run or State-owned Holding,P0301,45,15000,1,16
300292,WTKG,2/29/12,Wutong Holding Group Co. Ltd.,Private Enterprises,P0306,12,16700,1,16
300293,LYZB,3/8/12,Shenyang Blue Silver Industry Automation Equipment Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,24.8,15000,1,16
300294,BYSW,3/8/12,China Resources Boya Bio-pharmaceutical Group Co. Ltd.,Private Enterprises,P0306,25,19020,1,16
300295,SLWW,3/15/12,Everyday Network Co. Ltd.,Private Enterprises,P0306,34,13350,1,16
300296,LYD,3/15/12,Leyard Optoelectronic Co. Ltd.,Private Enterprises,P0306,16,25000,1,16
300297,LDT,3/15/12,Bluedon Information Security Technologies Co. Ltd.,Private Enterprises,P0306,16,24500,1,16
300298,SNSW,3/19/12,Sinocare Inc.,Private Enterprises,P0306,29,22000,1,16
300299,FCGF,3/19/12,Fuchun Technology Inc.,Private Enterprises,P0306,16,17000,1,16
300300,HXCX,3/19/12,Strait Innovation Internet Co. Ltd.,Private Enterprises,P0306,18,22000,1,16
300301,*ST CF,3/21/12,Shenzhen Changfang Group Co. Ltd.,Private Enterprises,P0306,20,27000,1,16
300302,TYKJ,3/21/12,Toyou Feiji Electronics Co. Ltd.,Private Enterprises,P0306,21,15000,1,16
300303,JFGD,3/19/12,Shenzhen Jufei Optoelectronics Co. Ltd.,Private Enterprises,P0306,25,20460,1,16
300304,YYDQ,3/21/12,Jiangsu Yunyi Electric Co. Ltd.,Private Enterprises,P0306,22,25000,1,16
300305,YXGF,3/29/12,Jiangsu Yuxing Film Technology Co. Ltd.,Private Enterprises,P0306,42,20000,1,16
300306,YFXX,3/29/12,Hangzhou Everfine Photo-E-Info Co. Ltd.,Private Enterprises,P0306,45,15000,1,16
300307,CXGF,3/29/12,Ningbo Cixing Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,35,61000,1,16
300308,ZJXC,4/10/12,Zhongji Innolight Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,20,16670,1,16
300309,JAT,4/10/12,GI Technologies Group Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,31,28000,1,16
300310,YTSJ,4/25/12,Eastone Century Technology Co. Ltd.,Private Enterprises,P0306,17,22000,1,16
300311,RZX,4/25/12,Surfilter Network Technology Co. Ltd.,Private Enterprises,P0306,15,17700,1,16
300312,BXT,5/8/12,Boomsense Technology Co. Ltd.,Private Enterprises,P0306,20,26680,1,16
300313,*ST TS,4/25/12,Xinjiang Tianshan Animal Husbandry Bio-engineering Co. Ltd.,Private Enterprises,P0306,13,22730,1,16
300314,DWYL,5/8/12,Ningbo David Medical Device Co. Ltd.,Private Enterprises,P0306,20,20000,1,16
300315,ZQKJ,5/11/12,Ourpalm Co. Ltd.,Private Enterprises,P0306,16,40915,1,16
300316,JSJD,5/11/12,Zhejiang Jingsheng Mechanical & Electrical Co. Ltd.,Private Enterprises,P0306,33,33350,1,16
300317,JWXN,5/11/12,Jiawei Renewable Energy Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,11,35000,1,16
300318,BHCX,5/23/12,Beijing Bohui Innovation Biotechnology Group Co. Ltd.,Private Enterprises,P0306,15,25600,1,16
300319,MJKJ,5/23/12,Shenzhen Microgate Technology Co. Ltd.,Private Enterprises,P0306,15.3,13340,1,16
300320,HDGF,6/1/12,Jiangyin Haida Rubber and Plastic Co. Ltd.,Private Enterprises,P0306,19.8,16670,1,16
300321,TDGF,5/23/12,Shandong Tongda Island New Material Co. Ltd.,Private Enterprises,P0306,23,11100,1,16
